ep_number,video_id,video_url,title,speaker,subtitle_mode,lang,txt_path
1078,7EVl_f_JGa0,https://www.youtube.com/watch?v=7EVl_f_JGa0,"Visita Técnica Fruticultura em Jari, RS #poda #fruticultura #prática","O Extensionista",auto,pt,"downloads/oextensionista/#1078 - Visita Técnica Fruticultura em Jari, RS #poda #fruticultura #prática {O Extensionista}.txt"
1079,16qBUUuTiac,https://www.youtube.com/watch?v=16qBUUuTiac,"melhores momentos da Caminhada da Natureza, da Arte e da Fé! em Silveira Martins #natureza #estrada","O Extensionista",auto,pt,"downloads/oextensionista/#1079 - melhores momentos da Caminhada da Natureza, da Arte e da Fé! em Silveira Martins #natureza #estrada {O Extensionista}.txt"
1080,19lAXYkDpjk,https://www.youtube.com/watch?v=19lAXYkDpjk,"#jesus #sorte #trabalho","O Extensionista",auto,pt,"downloads/oextensionista/#1080 - #jesus #sorte #trabalho {O Extensionista}.txt"
1081,JIJX3hJhzfs,https://www.youtube.com/watch?v=JIJX3hJhzfs,"#roça #colono #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1081 - #roça #colono #reflexão {O Extensionista}.txt"
1082,6VQ0EIZPGxo,https://www.youtube.com/watch?v=6VQ0EIZPGxo,"#roça #colono #sitio","O Extensionista",auto,pt,"downloads/oextensionista/#1082 - #roça #colono #sitio {O Extensionista}.txt"
1083,HRt8lzRKAb0,https://www.youtube.com/watch?v=HRt8lzRKAb0,"#roça #colono #sitio","O Extensionista",auto,pt,"downloads/oextensionista/#1083 - #roça #colono #sitio {O Extensionista}.txt"
1084,NjO2nH9EpyE,https://www.youtube.com/watch?v=NjO2nH9EpyE,"Dia de Poda em Jari, RS #fruticultura","O Extensionista",auto,pt,"downloads/oextensionista/#1084 - Dia de Poda em Jari, RS #fruticultura {O Extensionista}.txt"
1085,-Q0uGRb150U,https://www.youtube.com/watch?v=-Q0uGRb150U,"#roça #colono #agricultor","O Extensionista",auto,pt,"downloads/oextensionista/#1085 - #roça #colono #agricultor {O Extensionista}.txt"
1086,tqwpCbd-g44,https://www.youtube.com/watch?v=tqwpCbd-g44,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1086 - #roça #colono {O Extensionista}.txt"
1087,LmT-IT33dDE,https://www.youtube.com/watch?v=LmT-IT33dDE,"#frutas #campo #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1087 - #frutas #campo #agro {O Extensionista}.txt"
1088,wu7wJr7XDUY,https://www.youtube.com/watch?v=wu7wJr7XDUY,"#roça #aterdigital #extensãorural #videomaker","O Extensionista",auto,pt,"downloads/oextensionista/#1088 - #roça #aterdigital #extensãorural #videomaker {O Extensionista}.txt"
1089,JPP3gMxfdjQ,https://www.youtube.com/watch?v=JPP3gMxfdjQ,"#sistema #alimento #sociedade","O Extensionista",auto,pt,"downloads/oextensionista/#1089 - #sistema #alimento #sociedade {O Extensionista}.txt"
1090,6g8F9teYFak,https://www.youtube.com/watch?v=6g8F9teYFak,"#roça #agricultura #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1090 - #roça #agricultura #agro {O Extensionista}.txt"
1091,WXGTMvMf7IM,https://www.youtube.com/watch?v=WXGTMvMf7IM,"#reflexão #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1091 - #reflexão #roça #colono {O Extensionista}.txt"
1092,x7wcOtuXWa0,https://www.youtube.com/watch?v=x7wcOtuXWa0,"#roça #extensãorural","O Extensionista",auto,pt,"downloads/oextensionista/#1092 - #roça #extensãorural {O Extensionista}.txt"
1093,k__IDGgwUdg,https://www.youtube.com/watch?v=k__IDGgwUdg,"#jesus #motivação #reflexão #roça","O Extensionista",auto,pt,"downloads/oextensionista/#1093 - #jesus #motivação #reflexão #roça {O Extensionista}.txt"
1094,xMK77MPY5rY,https://www.youtube.com/watch?v=xMK77MPY5rY,"#roça #colono #fe","O Extensionista",auto,pt,"downloads/oextensionista/#1094 - #roça #colono #fe {O Extensionista}.txt"
1095,bVMqUM3GuPE,https://www.youtube.com/watch?v=bVMqUM3GuPE,"#reflexão #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1095 - #reflexão #roça #colono {O Extensionista}.txt"
1096,8FhwZSdgO9E,https://www.youtube.com/watch?v=8FhwZSdgO9E,"#roça #colono #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1096 - #roça #colono #reflexão {O Extensionista}.txt"
1097,ZtteZ7vY_Ww,https://www.youtube.com/watch?v=ZtteZ7vY_Ww,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1097 - #roça #colono {O Extensionista}.txt"
1098,Bv3YzRE-zWw,https://www.youtube.com/watch?v=Bv3YzRE-zWw,"#roça #drone","O Extensionista",auto,pt,"downloads/oextensionista/#1098 - #roça #drone {O Extensionista}.txt"
1099,sFytfl5JW4A,https://www.youtube.com/watch?v=sFytfl5JW4A,"Nutrição Mineral em Fruticultura #solos #folhas #pesquisa #ensino","O Extensionista",auto,pt,"downloads/oextensionista/#1099 - Nutrição Mineral em Fruticultura #solos #folhas #pesquisa #ensino {O Extensionista}.txt"
1100,1o6TpojKzTo,https://www.youtube.com/watch?v=1o6TpojKzTo,"#roça #brasil #riograndedosul","O Extensionista",auto,pt,"downloads/oextensionista/#1100 - #roça #brasil #riograndedosul {O Extensionista}.txt"
1101,cqW9I321fss,https://www.youtube.com/watch?v=cqW9I321fss,"#deus #roça #caminhoparaumavidamelhor","O Extensionista",auto,pt,"downloads/oextensionista/#1101 - #deus #roça #caminhoparaumavidamelhor {O Extensionista}.txt"
1102,q3WZRIrQ-b0,https://www.youtube.com/watch?v=q3WZRIrQ-b0,"#jesus #motivação #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1102 - #jesus #motivação #deustemumapalavrapravoce {O Extensionista}.txt"
1103,0JnkbHSzgJE,https://www.youtube.com/watch?v=0JnkbHSzgJE,"#roça #colono #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1103 - #roça #colono #reflexão {O Extensionista}.txt"
1104,kGXIQuRE3dI,https://www.youtube.com/watch?v=kGXIQuRE3dI,"#motivação #deus #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1104 - #motivação #deus #roça #deustemumapalavrapravoce {O Extensionista}.txt"
1105,FEi-pNmI7Co,https://www.youtube.com/watch?v=FEi-pNmI7Co,"#reflexão #motivação #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1105 - #reflexão #motivação #deustemumapalavrapravoce {O Extensionista}.txt"
1106,c2byUEUnkpo,https://www.youtube.com/watch?v=c2byUEUnkpo,"#reflexão #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1106 - #reflexão #roça #colono {O Extensionista}.txt"
1107,G_wN1CFl4tk,https://www.youtube.com/watch?v=G_wN1CFl4tk,"#reflexão #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1107 - #reflexão #oração {O Extensionista}.txt"
1108,vACxVG0T3rw,https://www.youtube.com/watch?v=vACxVG0T3rw,"Caminhada Silveira Martins #turismorural #natureza","O Extensionista",auto,pt,"downloads/oextensionista/#1108 - Caminhada Silveira Martins #turismorural #natureza {O Extensionista}.txt"
1109,p9zOioxQ1wg,https://www.youtube.com/watch?v=p9zOioxQ1wg,"#roça #colono #igreja","O Extensionista",auto,pt,"downloads/oextensionista/#1109 - #roça #colono #igreja {O Extensionista}.txt"
1110,jaWlTxxGArQ,https://www.youtube.com/watch?v=jaWlTxxGArQ,"#roça #estrada #riograndedosul","O Extensionista",auto,pt,"downloads/oextensionista/#1110 - #roça #estrada #riograndedosul {O Extensionista}.txt"
1111,PFEjkrQfPuI,https://www.youtube.com/watch?v=PFEjkrQfPuI,"#jesus #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1111 - #jesus #reflexão {O Extensionista}.txt"
1112,GRXftNDhrMQ,https://www.youtube.com/watch?v=GRXftNDhrMQ,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1112 - #roça #colono {O Extensionista}.txt"
1113,XyuPWuvVd6A,https://www.youtube.com/watch?v=XyuPWuvVd6A,"#roça #colono #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1113 - #roça #colono #reflexão {O Extensionista}.txt"
1114,CNHHey_ncUc,https://www.youtube.com/watch?v=CNHHey_ncUc,"#reflexão #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1114 - #reflexão #roça #colono {O Extensionista}.txt"
1115,KLjt91VPpv4,https://www.youtube.com/watch?v=KLjt91VPpv4,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1115 - #roça #colono {O Extensionista}.txt"
1116,HBu2odfjHOg,https://www.youtube.com/watch?v=HBu2odfjHOg,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1116 - #roça #colono {O Extensionista}.txt"
1117,o_T5tULoWjQ,https://www.youtube.com/watch?v=o_T5tULoWjQ,"#roça #jesus #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1117 - #roça #jesus #deus {O Extensionista}.txt"
1118,ZauuMelEZt4,https://www.youtube.com/watch?v=ZauuMelEZt4,"#motivação #deustemumapalavrapravoce #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1118 - #motivação #deustemumapalavrapravoce #jesus {O Extensionista}.txt"
1119,XA7rRhuWeEc,https://www.youtube.com/watch?v=XA7rRhuWeEc,"#motivação #deus #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1119 - #motivação #deus #jesus {O Extensionista}.txt"
1120,UX71NuGMji0,https://www.youtube.com/watch?v=UX71NuGMji0,"#reflexão #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1120 - #reflexão #oração {O Extensionista}.txt"
1121,XcECSV8IK1w,https://www.youtube.com/watch?v=XcECSV8IK1w,"#reflexão #oração #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1121 - #reflexão #oração #jesus {O Extensionista}.txt"
1122,Hz9Gjo2xfDQ,https://www.youtube.com/watch?v=Hz9Gjo2xfDQ,"#roça #colono #comunidade","O Extensionista",auto,pt,"downloads/oextensionista/#1122 - #roça #colono #comunidade {O Extensionista}.txt"
1123,mHX0B5Gwy7s,https://www.youtube.com/watch?v=mHX0B5Gwy7s,"#motivação #roça","O Extensionista",auto,pt,"downloads/oextensionista/#1123 - #motivação #roça {O Extensionista}.txt"
1124,SeaEFb7DTRs,https://www.youtube.com/watch?v=SeaEFb7DTRs,"#reflexão #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1124 - #reflexão #oração {O Extensionista}.txt"
1125,dOI8H651Sic,https://www.youtube.com/watch?v=dOI8H651Sic,"#motivação #reflexão #fe","O Extensionista",auto,pt,"downloads/oextensionista/#1125 - #motivação #reflexão #fe {O Extensionista}.txt"
1126,U3-W6O3W98U,https://www.youtube.com/watch?v=U3-W6O3W98U,"#motivação #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1126 - #motivação #deus {O Extensionista}.txt"
1127,Sc-fO8EaWys,https://www.youtube.com/watch?v=Sc-fO8EaWys,"#reflexão #estrada","O Extensionista",auto,pt,"downloads/oextensionista/#1127 - #reflexão #estrada {O Extensionista}.txt"
1128,7OxcleixftI,https://www.youtube.com/watch?v=7OxcleixftI,"#motivação #roça #bike #mtb #bikelover","O Extensionista",auto,pt,"downloads/oextensionista/#1128 - #motivação #roça #bike #mtb #bikelover {O Extensionista}.txt"
1129,ZqPe2oZ6vqs,https://www.youtube.com/watch?v=ZqPe2oZ6vqs,"#roça #reflexão #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1129 - #roça #reflexão #colono {O Extensionista}.txt"
1130,3vgkDhakh90,https://www.youtube.com/watch?v=3vgkDhakh90,"#roça #colono #brasil","O Extensionista",auto,pt,"downloads/oextensionista/#1130 - #roça #colono #brasil {O Extensionista}.txt"
1131,0Rm3aBqDA_4,https://www.youtube.com/watch?v=0Rm3aBqDA_4,"#roça #colono #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1131 - #roça #colono #deus {O Extensionista}.txt"
1132,4xkGW8KGRsY,https://www.youtube.com/watch?v=4xkGW8KGRsY,"#motivação #deustemumapalavrapravoce #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1132 - #motivação #deustemumapalavrapravoce #jesus {O Extensionista}.txt"
1133,aL0z5DFSxlk,https://www.youtube.com/watch?v=aL0z5DFSxlk,"#reflexão #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1133 - #reflexão #roça #colono {O Extensionista}.txt"
1134,GSPXskLxHXs,https://www.youtube.com/watch?v=GSPXskLxHXs,"#motivação #roça #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1134 - #motivação #roça #oração {O Extensionista}.txt"
1135,msQ6IrGs4wE,https://www.youtube.com/watch?v=msQ6IrGs4wE,"#motivação #deus #roça","O Extensionista",auto,pt,"downloads/oextensionista/#1135 - #motivação #deus #roça {O Extensionista}.txt"
1136,rnnFAT5SAVo,https://www.youtube.com/watch?v=rnnFAT5SAVo,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1136 - #roça #colono #agricultura {O Extensionista}.txt"
1137,TKgP87nPm94,https://www.youtube.com/watch?v=TKgP87nPm94,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1137 - #roça #colono {O Extensionista}.txt"
1138,OGuyq3C4w0E,https://www.youtube.com/watch?v=OGuyq3C4w0E,"#ufsm","O Extensionista",auto,pt,"downloads/oextensionista/#1138 - #ufsm {O Extensionista}.txt"
1139,OPnfCGn48r4,https://www.youtube.com/watch?v=OPnfCGn48r4,"#motivação #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1139 - #motivação #deus {O Extensionista}.txt"
1140,iIvlJW1bznw,https://www.youtube.com/watch?v=iIvlJW1bznw,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1140 - #roça #colono {O Extensionista}.txt"
1141,E_c4gh--_t0,https://www.youtube.com/watch?v=E_c4gh--_t0,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1141 - #roça #colono {O Extensionista}.txt"
1142,ASnn8GLl-ws,https://www.youtube.com/watch?v=ASnn8GLl-ws,"#roça #frio #calor #temperatura","O Extensionista",auto,pt,"downloads/oextensionista/#1142 - #roça #frio #calor #temperatura {O Extensionista}.txt"
1143,ndj3_n50VTg,https://www.youtube.com/watch?v=ndj3_n50VTg,"#roça #pessoas #comportamento #inovação","O Extensionista",auto,pt,"downloads/oextensionista/#1143 - #roça #pessoas #comportamento #inovação {O Extensionista}.txt"
1144,qW8I51o8jFc,https://www.youtube.com/watch?v=qW8I51o8jFc,"#motivação #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1144 - #motivação #roça #deustemumapalavrapravoce {O Extensionista}.txt"
1145,25YKjG-KIv4,https://www.youtube.com/watch?v=25YKjG-KIv4,"#roça #colono #riograndedosul","O Extensionista",auto,pt,"downloads/oextensionista/#1145 - #roça #colono #riograndedosul {O Extensionista}.txt"
1146,NhYiBF3cgBo,https://www.youtube.com/watch?v=NhYiBF3cgBo,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1146 - #roça #colono #agro {O Extensionista}.txt"
1147,aPBd_quFVVQ,https://www.youtube.com/watch?v=aPBd_quFVVQ,"#motivação #deus #roça","O Extensionista",auto,pt,"downloads/oextensionista/#1147 - #motivação #deus #roça {O Extensionista}.txt"
1148,QexsvUNp7YM,https://www.youtube.com/watch?v=QexsvUNp7YM,"#reflexão #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1148 - #reflexão #oração {O Extensionista}.txt"
1149,QJ3lM5ajRnI,https://www.youtube.com/watch?v=QJ3lM5ajRnI,"#roça #colono #trator #pecuaria","O Extensionista",auto,pt,"downloads/oextensionista/#1149 - #roça #colono #trator #pecuaria {O Extensionista}.txt"
1150,yWXoy9MAvRM,https://www.youtube.com/watch?v=yWXoy9MAvRM,"#motivação #reflexão #roça #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1150 - #motivação #reflexão #roça #oração {O Extensionista}.txt"
1151,Z4RCryo9oXY,https://www.youtube.com/watch?v=Z4RCryo9oXY,"#roça #colono #sucesso","O Extensionista",auto,pt,"downloads/oextensionista/#1151 - #roça #colono #sucesso {O Extensionista}.txt"
1152,85LTdu_5x2E,https://www.youtube.com/watch?v=85LTdu_5x2E,"#brasil #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1152 - #brasil #agro {O Extensionista}.txt"
1153,6_XPp3Ew6Wg,https://www.youtube.com/watch?v=6_XPp3Ew6Wg,"#roça #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1153 - #roça #agro {O Extensionista}.txt"
1154,ouJJcZyeaQY,https://www.youtube.com/watch?v=ouJJcZyeaQY,"#reflexão #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1154 - #reflexão #roça #colono {O Extensionista}.txt"
1155,7KB9dJ66mqg,https://www.youtube.com/watch?v=7KB9dJ66mqg,"#roça #colono #caminhoparaumavidamelhor #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1155 - #roça #colono #caminhoparaumavidamelhor #deustemumapalavrapravoce {O Extensionista}.txt"
1156,-3LQlzx15C0,https://www.youtube.com/watch?v=-3LQlzx15C0,"#motivação #reflexão #fe","O Extensionista",auto,pt,"downloads/oextensionista/#1156 - #motivação #reflexão #fe {O Extensionista}.txt"
1157,2cF83lRRWGo,https://www.youtube.com/watch?v=2cF83lRRWGo,"#reflexão #roça #pessoas #inveja","O Extensionista",auto,pt,"downloads/oextensionista/#1157 - #reflexão #roça #pessoas #inveja {O Extensionista}.txt"
1158,q6uuQ-0hcHU,https://www.youtube.com/watch?v=q6uuQ-0hcHU,"#roça #colono #caminhoparaumavidamelhor","O Extensionista",auto,pt,"downloads/oextensionista/#1158 - #roça #colono #caminhoparaumavidamelhor {O Extensionista}.txt"
1159,1jyyDj6MgZk,https://www.youtube.com/watch?v=1jyyDj6MgZk,"#motivação #reflexão #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1159 - #motivação #reflexão #colono {O Extensionista}.txt"
1160,hqGe6cur6aY,https://www.youtube.com/watch?v=hqGe6cur6aY,"#reflexão #roça #colono #caminhoparaumavidamelhor #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1160 - #reflexão #roça #colono #caminhoparaumavidamelhor #deustemumapalavrapravoce {O Extensionista}.txt"
1161,rqRd0_nSLFE,https://www.youtube.com/watch?v=rqRd0_nSLFE,"#reflexão #deus #roça","O Extensionista",auto,pt,"downloads/oextensionista/#1161 - #reflexão #deus #roça {O Extensionista}.txt"
1162,KIu8uPwmNio,https://www.youtube.com/watch?v=KIu8uPwmNio,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1162 - #roça #colono {O Extensionista}.txt"
1163,EQhIc6UTL7Y,https://www.youtube.com/watch?v=EQhIc6UTL7Y,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1163 - #roça #colono #agro {O Extensionista}.txt"
1164,MiO8TvhDMus,https://www.youtube.com/watch?v=MiO8TvhDMus,"#roça #reflexão #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1164 - #roça #reflexão #colono #agro {O Extensionista}.txt"
1165,naxe24ktZok,https://www.youtube.com/watch?v=naxe24ktZok,"#agro #trator #roça","O Extensionista",auto,pt,"downloads/oextensionista/#1165 - #agro #trator #roça {O Extensionista}.txt"
1166,TGXQQBgVJdg,https://www.youtube.com/watch?v=TGXQQBgVJdg,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1166 - #roça #colono {O Extensionista}.txt"
1167,ktz2AD8KKU8,https://www.youtube.com/watch?v=ktz2AD8KKU8,"#agrale #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1167 - #agrale #roça #colono {O Extensionista}.txt"
1168,2AaYEMkZO4s,https://www.youtube.com/watch?v=2AaYEMkZO4s,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1168 - #roça #colono #agro {O Extensionista}.txt"
1169,jIW14UvSyn8,https://www.youtube.com/watch?v=jIW14UvSyn8,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1169 - #roça #colono #agro {O Extensionista}.txt"
1170,DpDwO66Tw8k,https://www.youtube.com/watch?v=DpDwO66Tw8k,"#roça #colono #agricultura #produtor","O Extensionista",auto,pt,"downloads/oextensionista/#1170 - #roça #colono #agricultura #produtor {O Extensionista}.txt"
1171,cPOI7MBf4s0,https://www.youtube.com/watch?v=cPOI7MBf4s0,"#deus #jesus #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1171 - #deus #jesus #reflexão {O Extensionista}.txt"
1172,lmHHiwYBwIc,https://www.youtube.com/watch?v=lmHHiwYBwIc,"#agro #roça #pecuaria","O Extensionista",auto,pt,"downloads/oextensionista/#1172 - #agro #roça #pecuaria {O Extensionista}.txt"
1173,zUaTUzzDKMY,https://www.youtube.com/watch?v=zUaTUzzDKMY,"#reflexão #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1173 - #reflexão #roça #colono {O Extensionista}.txt"
1174,REg6XlIhSHo,https://www.youtube.com/watch?v=REg6XlIhSHo,"#motivação #caminhoparaumavidamelhor #roça","O Extensionista",auto,pt,"downloads/oextensionista/#1174 - #motivação #caminhoparaumavidamelhor #roça {O Extensionista}.txt"
1175,-NIFIxX1-RI,https://www.youtube.com/watch?v=-NIFIxX1-RI,"#roça #motivação #colono #caminhoparaumavidamelhor","O Extensionista",auto,pt,"downloads/oextensionista/#1175 - #roça #motivação #colono #caminhoparaumavidamelhor {O Extensionista}.txt"
1176,BOWOJ8-Ih4I,https://www.youtube.com/watch?v=BOWOJ8-Ih4I,"#roça #pecuaria","O Extensionista",auto,pt,"downloads/oextensionista/#1176 - #roça #pecuaria {O Extensionista}.txt"
1177,bFs4eTzXBCI,https://www.youtube.com/watch?v=bFs4eTzXBCI,"#motivação #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1177 - #motivação #reflexão {O Extensionista}.txt"
1178,K7Bpi8lUcNE,https://www.youtube.com/watch?v=K7Bpi8lUcNE,"#motivação #reflexão #fe","O Extensionista",auto,pt,"downloads/oextensionista/#1178 - #motivação #reflexão #fe {O Extensionista}.txt"
1179,4UL5tpNWSl0,https://www.youtube.com/watch?v=4UL5tpNWSl0,"#reflexão #roça #colono #deus #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1179 - #reflexão #roça #colono #deus #jesus {O Extensionista}.txt"
1180,hZYk72k_f98,https://www.youtube.com/watch?v=hZYk72k_f98,"#reflexão #roça #colono #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1180 - #reflexão #roça #colono #deustemumapalavrapravoce {O Extensionista}.txt"
1181,LaTPaOv-qOU,https://www.youtube.com/watch?v=LaTPaOv-qOU,"#roça #colonia #propriedade","O Extensionista",auto,pt,"downloads/oextensionista/#1181 - #roça #colonia #propriedade {O Extensionista}.txt"
1182,aFqBkZVvD4A,https://www.youtube.com/watch?v=aFqBkZVvD4A,"#roça #fruticultura #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1182 - #roça #fruticultura #colono #agro {O Extensionista}.txt"
1183,37uoR0Qb4F0,https://www.youtube.com/watch?v=37uoR0Qb4F0,"#motivação #roça #jesus #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1183 - #motivação #roça #jesus #deus {O Extensionista}.txt"
1184,2lps9nxYT7c,https://www.youtube.com/watch?v=2lps9nxYT7c,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1184 - #roça #colono #agro {O Extensionista}.txt"
1185,fMDGPLhNC98,https://www.youtube.com/watch?v=fMDGPLhNC98,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1185 - #roça #colono #agro {O Extensionista}.txt"
1186,cyS2PEx9DOk,https://www.youtube.com/watch?v=cyS2PEx9DOk,"#roça #jesus #pessoas #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1186 - #roça #jesus #pessoas #deus {O Extensionista}.txt"
1187,LoJXCTdEwfM,https://www.youtube.com/watch?v=LoJXCTdEwfM,"#motivação #deus #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1187 - #motivação #deus #jesus {O Extensionista}.txt"
1188,lbhSMHtME88,https://www.youtube.com/watch?v=lbhSMHtME88,"#roça #jesus #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1188 - #roça #jesus #reflexão {O Extensionista}.txt"
1189,K7X4VZKLxGw,https://www.youtube.com/watch?v=K7X4VZKLxGw,"#jesus #roça #reflexão #colono #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1189 - #jesus #roça #reflexão #colono #deus {O Extensionista}.txt"
1190,FM_JnIqZNUg,https://www.youtube.com/watch?v=FM_JnIqZNUg,"#motivação #reflexão #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1190 - #motivação #reflexão #deus {O Extensionista}.txt"
1191,MisXgcTS5rw,https://www.youtube.com/watch?v=MisXgcTS5rw,"#motivação #reflexão #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1191 - #motivação #reflexão #jesus {O Extensionista}.txt"
1192,vjUcyabPDdo,https://www.youtube.com/watch?v=vjUcyabPDdo,"Diferentes sistemas de irrigação na Nogueira Pecan #irrigação #agro #nozes","O Extensionista",auto,pt,"downloads/oextensionista/#1192 - Diferentes sistemas de irrigação na Nogueira Pecan #irrigação #agro #nozes {O Extensionista}.txt"
1193,8XYtsaf0uvs,https://www.youtube.com/watch?v=8XYtsaf0uvs,"#roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1193 - #roça #colono {O Extensionista}.txt"
1194,kWCDqdAv_90,https://www.youtube.com/watch?v=kWCDqdAv_90,"#motivação #reflexão #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1194 - #motivação #reflexão #colono {O Extensionista}.txt"
1195,YudDnHJ6f24,https://www.youtube.com/watch?v=YudDnHJ6f24,"#roça #dinheiro","O Extensionista",auto,pt,"downloads/oextensionista/#1195 - #roça #dinheiro {O Extensionista}.txt"
1196,syOx7w38k6g,https://www.youtube.com/watch?v=syOx7w38k6g,"#roça #plantas","O Extensionista",auto,pt,"downloads/oextensionista/#1196 - #roça #plantas {O Extensionista}.txt"
1197,q0qmi2L2k9E,https://www.youtube.com/watch?v=q0qmi2L2k9E,"#reflexão #deustemumapalavrapravoce #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1197 - #reflexão #deustemumapalavrapravoce #jesus {O Extensionista}.txt"
1198,mIsa8qk7Cvg,https://www.youtube.com/watch?v=mIsa8qk7Cvg,"#reflexão #roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1198 - #reflexão #roça #colono #agricultura {O Extensionista}.txt"
1199,5Dc9HzFyLIo,https://www.youtube.com/watch?v=5Dc9HzFyLIo,"#motivação #reflexão #fe #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1199 - #motivação #reflexão #fe #deustemumapalavrapravoce {O Extensionista}.txt"
1200,n23UEwiU1_g,https://www.youtube.com/watch?v=n23UEwiU1_g,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1200 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1201,-YH5ZfoXlfw,https://www.youtube.com/watch?v=-YH5ZfoXlfw,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1201 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
